,multi_output/samples/S2.bam_1_depth.txt_cov
S1:k115_3296_1,1e-05
S1:k115_3296_2,1e-05
S1:k115_7822_1,1e-05
S1:k115_7822_2,1e-05
S1:k115_2047_1,1e-05
S1:k115_2047_2,1e-05
S1:k115_8235_1,1e-05
S1:k115_8235_2,1e-05
S1:k115_6570_1,1e-05
S1:k115_6570_2,1e-05
S1:k115_9451_1,1e-05
S1:k115_9451_2,1e-05
S1:k115_2744_1,1e-05
S1:k115_2744_2,1e-05
S1:k115_8249_1,1e-05
S1:k115_8249_2,1e-05
S1:k115_6963_1,1e-05
S1:k115_6963_2,1e-05
S1:k115_6606_1,1e-05
S1:k115_6606_2,1e-05
S1:k115_3693_1,1e-05
S1:k115_3693_2,1e-05
S1:k115_8253_1,1e-05
S1:k115_8253_2,1e-05
S1:k115_1637_1,1e-05
S1:k115_1637_2,1e-05
S1:k115_2799_1,1e-05
S1:k115_2799_2,1e-05
S1:k115_6988_1,1e-05
S1:k115_6988_2,1e-05
S1:k115_9486_1,1e-05
S1:k115_9486_2,1e-05
S1:k115_9878_1,1e-05
S1:k115_9878_2,1e-05
S1:k115_9495_1,1e-05
S1:k115_9495_2,1e-05
S1:k115_9889_1,1e-05
S1:k115_9889_2,1e-05
S1:k115_2859_1,1e-05
S1:k115_2859_2,1e-05
S2:k115_828_1,1e-05
S2:k115_828_2,1e-05
S2:k115_9501_1,1e-05
S2:k115_9501_2,1e-05
S2:k115_7445_1,1e-05
S2:k115_7445_2,1e-05
S2:k115_7861_1,1e-05
S2:k115_7861_2,1e-05
S2:k115_2481_1,1e-05
S2:k115_2481_2,1e-05
S2:k115_9509_1,1e-05
S2:k115_9509_2,1e-05
S2:k115_7447_1,1e-05
S2:k115_7447_2,1e-05
S2:k115_2916_1,1e-05
S2:k115_2916_2,1e-05
S2:k115_9096_1,1e-05
S2:k115_9096_2,1e-05
S2:k115_3739_1,1e-05
S2:k115_3739_2,1e-05
S2:k115_6620_1,1e-05
S2:k115_6620_2,1e-05
S2:k115_3318_1,1e-05
S2:k115_3318_2,1e-05
S2:k115_7868_1,1e-05
S2:k115_7868_2,1e-05
S2:k115_9524_1,1e-05
S2:k115_9524_2,1e-05
S2:k115_8308_1,1e-05
S2:k115_8308_2,1e-05
S2:k115_1695_1,1e-05
S2:k115_1695_2,1e-05
S2:k115_7043_1,1e-05
S2:k115_7043_2,1e-05
S2:k115_9525_1,1e-05
S2:k115_9525_2,1e-05
S2:k115_1298_1,1e-05
S2:k115_1298_2,1e-05
S2:k115_860_1,1e-05
S2:k115_860_2,1e-05
S2:k115_6632_1,1e-05
S2:k115_6632_2,1e-05
S2:k115_1697_1,1e-05
S2:k115_1697_2,1e-05
S2:k115_7493_1,1e-05
S2:k115_7493_2,1e-05
S2:k115_871_1,1e-05
S2:k115_871_2,1e-05
S2:k115_6636_1,1e-05
S2:k115_6636_2,1e-05
S2:k115_7046_1,1e-05
S2:k115_7046_2,1e-05
S2:k115_2123_1,1e-05
S2:k115_2123_2,1e-05
S2:k115_9154_1,1e-05
S2:k115_9154_2,1e-05
S2:k115_3361_1,1e-05
S2:k115_3361_2,1e-05
S2:k115_2974_1,1e-05
S2:k115_2974_2,1e-05
S2:k115_7903_1,1e-05
S2:k115_7903_2,1e-05
S2:k115_4607_1,1e-05
S2:k115_4607_2,1e-05
S2:k115_887_1,1e-05
S2:k115_887_2,1e-05
S2:k115_2979_1,1e-05
S2:k115_2979_2,1e-05
S2:k115_7912_1,1e-05
S2:k115_7912_2,1e-05
S2:k115_2988_1,1e-05
S2:k115_2988_2,1e-05
S2:k115_6672_1,1e-05
S2:k115_6672_2,1e-05
S2:k115_5828_1,1e-05
S2:k115_5828_2,1e-05
S2:k115_2152_1,1e-05
S2:k115_2152_2,1e-05
S2:k115_6251_1,1e-05
S2:k115_6251_2,1e-05
S2:k115_7560_1,1e-05
S2:k115_7560_2,1e-05
S2:k115_2160_1,1e-05
S2:k115_2160_2,1e-05
S2:k115_490_1,1e-05
S2:k115_490_2,1e-05
S2:k115_5023_1,1e-05
S2:k115_5023_2,1e-05
S2:k115_6683_1,1e-05
S2:k115_6683_2,1e-05
S2:k115_9590_1,1e-05
S2:k115_9590_2,1e-05
S2:k115_198_1,1e-05
S2:k115_198_2,1e-05
S2:k115_492_1,1e-05
S2:k115_492_2,1e-05
S2:k115_3438_1,1e-05
S2:k115_3438_2,1e-05
S2:k115_891_1,1e-05
S2:k115_891_2,1e-05
S2:k115_1334_1,1e-05
S2:k115_1334_2,1e-05
S2:k115_216_1,1e-05
S2:k115_216_2,1e-05
S2:k115_7070_1,1e-05
S2:k115_7070_2,1e-05
S2:k115_8755_1,1e-05
S2:k115_8755_2,1e-05
S2:k115_505_1,1e-05
S2:k115_505_2,1e-05
S2:k115_1735_1,1e-05
S2:k115_1735_2,1e-05
S2:k115_3039_1,1e-05
S2:k115_3039_2,1e-05
S2:k115_9261_1,1e-05
S2:k115_9261_2,1e-05
S2:k115_5882_1,1e-05
S2:k115_5882_2,1e-05
S2:k115_7091_1,1e-05
S2:k115_7091_2,1e-05
S2:k115_6285_1,1e-05
S2:k115_6285_2,1e-05
S2:k115_524_1,1e-05
S2:k115_524_2,1e-05
S2:k115_5885_1,1e-05
S2:k115_5885_2,1e-05
S2:k115_8441_1,1e-05
S2:k115_8441_2,1e-05
S2:k115_7096_1,1e-05
S2:k115_7096_2,1e-05
S2:k115_3058_1,1e-05
S2:k115_3058_2,1e-05
S2:k115_9279_1,1e-05
S2:k115_9279_2,1e-05
S2:k115_3801_1,1e-05
S2:k115_3801_2,1e-05
S2:k115_8802_1,1e-05
S2:k115_8802_2,1e-05
S2:k115_8463_1,1e-05
S2:k115_8463_2,1e-05
S2:k115_5908_1,1e-05
S2:k115_5908_2,1e-05
S2:k115_3069_1,1e-05
S2:k115_3069_2,1e-05
S2:k115_278_1,1e-05
S2:k115_278_2,1e-05
S2:k115_7942_1,1e-05
S2:k115_7942_2,1e-05
S2:k115_7661_1,1e-05
S2:k115_7661_2,1e-05
S2:k115_6715_1,1e-05
S2:k115_6715_2,1e-05
S2:k115_9680_1,1e-05
S2:k115_9680_2,1e-05
S2:k115_5940_1,1e-05
S2:k115_5940_2,1e-05
S2:k115_5129_1,1e-05
S2:k115_5129_2,1e-05
S2:k115_4294_1,1e-05
S2:k115_4294_2,1e-05
S2:k115_5545_1,1e-05
S2:k115_5545_2,1e-05
S2:k115_8494_1,1e-05
S2:k115_8494_2,1e-05
S2:k115_588_1,1e-05
S2:k115_588_2,1e-05
S2:k115_3080_1,1e-05
S2:k115_3080_2,1e-05
S2:k115_299_1,1e-05
S2:k115_299_2,1e-05
S2:k115_7672_1,1e-05
S2:k115_7672_2,1e-05
S2:k115_7165_1,1e-05
S2:k115_7165_2,1e-05
S2:k115_3846_1,1e-05
S2:k115_3846_2,1e-05
S2:k115_8501_1,1e-05
S2:k115_8501_2,1e-05
S2:k115_1392_1,1e-05
S2:k115_1392_2,1e-05
S2:k115_9303_1,1e-05
S2:k115_9303_2,1e-05
S2:k115_2250_1,1e-05
S2:k115_2250_2,1e-05
S2:k115_610_1,1e-05
S2:k115_610_2,1e-05
S2:k115_3856_1,1e-05
S2:k115_3856_2,1e-05
S2:k115_7201_1,1e-05
S2:k115_7201_2,1e-05
S2:k115_5563_1,1e-05
S2:k115_5563_2,1e-05
S2:k115_2268_1,1e-05
S2:k115_2268_2,1e-05
S2:k115_7966_1,1e-05
S2:k115_7966_2,1e-05
S2:k115_4335_1,1e-05
S2:k115_4335_2,1e-05
S2:k115_6744_1,1e-05
S2:k115_6744_2,1e-05
S2:k115_8505_1,1e-05
S2:k115_8505_2,1e-05
S2:k115_5992_1,1e-05
S2:k115_5992_2,1e-05
S2:k115_1777_1,1e-05
S2:k115_1777_2,1e-05
S2:k115_5172_1,1e-05
S2:k115_5172_2,1e-05
S2:k115_7219_1,1e-05
S2:k115_7219_2,1e-05
S2:k115_5587_1,1e-05
S2:k115_5587_2,1e-05
S2:k115_8515_1,1e-05
S2:k115_8515_2,1e-05
S2:k115_646_1,1e-05
S2:k115_646_2,1e-05
S2:k115_3485_1,1e-05
S2:k115_3485_2,1e-05
S2:k115_1779_1,1e-05
S2:k115_1779_2,1e-05
S2:k115_7220_1,1e-05
S2:k115_7220_2,1e-05
S2:k115_6004_1,1e-05
S2:k115_6004_2,1e-05
S2:k115_373_1,1e-05
S2:k115_373_2,1e-05
S2:k115_5591_1,1e-05
S2:k115_5591_2,1e-05
S2:k115_6360_1,1e-05
S2:k115_6360_2,1e-05
S2:k115_3121_1,1e-05
S2:k115_3121_2,1e-05
S2:k115_1790_1,1e-05
S2:k115_1790_2,1e-05
S2:k115_3897_1,1e-05
S2:k115_3897_2,1e-05
S2:k115_2568_1,1e-05
S2:k115_2568_2,1e-05
S2:k115_6362_1,1e-05
S2:k115_6362_2,1e-05
S2:k115_8014_1,1e-05
S2:k115_8014_2,1e-05
S2:k115_7245_1,1e-05
S2:k115_7245_2,1e-05
S2:k115_3122_1,1e-05
S2:k115_3122_2,1e-05
S2:k115_5606_1,1e-05
S2:k115_5606_2,1e-05
S2:k115_3522_1,1e-05
S2:k115_3522_2,1e-05
S2:k115_1044_1,1e-05
S2:k115_1044_2,1e-05
S2:k115_4372_1,1e-05
S2:k115_4372_2,1e-05
S2:k115_6053_1,1e-05
S2:k115_6053_2,1e-05
S2:k115_2359_1,1e-05
S2:k115_2359_2,1e-05
S2:k115_6754_1,1e-05
S2:k115_6754_2,1e-05
S2:k115_5195_1,1e-05
S2:k115_5195_2,1e-05
S2:k115_1418_1,1e-05
S2:k115_1418_2,1e-05
S2:k115_5649_1,1e-05
S2:k115_5649_2,1e-05
S2:k115_3150_1,1e-05
S2:k115_3150_2,1e-05
S2:k115_6065_1,1e-05
S2:k115_6065_2,1e-05
S2:k115_5651_1,1e-05
S2:k115_5651_2,1e-05
S2:k115_1819_1,1e-05
S2:k115_1819_2,1e-05
S2:k115_4402_1,1e-05
S2:k115_4402_2,1e-05
S2:k115_9743_1,1e-05
S2:k115_9743_2,1e-05
S2:k115_8065_1,1e-05
S2:k115_8065_2,1e-05
S2:k115_6395_1,1e-05
S2:k115_6395_2,1e-05
S2:k115_3959_1,1e-05
S2:k115_3959_2,1e-05
S2:k115_2576_1,1e-05
S2:k115_2576_2,1e-05
S2:k115_4893_1,1e-05
S2:k115_4893_2,1e-05
S2:k115_1091_1,1e-05
S2:k115_1091_2,1e-05
S2:k115_9751_1,1e-05
S2:k115_9751_2,1e-05
S2:k115_1467_1,1e-05
S2:k115_1467_2,1e-05
S2:k115_7339_1,1e-05
S2:k115_7339_2,1e-05
S2:k115_1845_1,1e-05
S2:k115_1845_2,1e-05
S2:k115_2591_1,1e-05
S2:k115_2591_2,1e-05
S2:k115_4907_1,1e-05
S2:k115_4907_2,1e-05
S2:k115_9758_1,1e-05
S2:k115_9758_2,1e-05
S2:k115_3171_1,1e-05
S2:k115_3171_2,1e-05
S2:k115_3637_1,1e-05
S2:k115_3637_2,1e-05
S2:k115_6078_1,1e-05
S2:k115_6078_2,1e-05
S2:k115_8074_1,1e-05
S2:k115_8074_2,1e-05
S2:k115_9768_1,1e-05
S2:k115_9768_2,1e-05
S2:k115_6777_1,1e-05
S2:k115_6777_2,1e-05
S2:k115_1502_1,1e-05
S2:k115_1502_2,1e-05
S2:k115_6440_1,1e-05
S2:k115_6440_2,1e-05
S2:k115_7727_1,1e-05
S2:k115_7727_2,1e-05
S2:k115_8094_1,1e-05
S2:k115_8094_2,1e-05
S2:k115_7380_1,1e-05
S2:k115_7380_2,1e-05
S2:k115_6113_1,1e-05
S2:k115_6113_2,1e-05
S2:k115_5690_1,1e-05
S2:k115_5690_2,1e-05
S2:k115_6786_1,1e-05
S2:k115_6786_2,1e-05
S2:k115_2631_1,1e-05
S2:k115_2631_2,1e-05
S2:k115_788_1,1e-05
S2:k115_788_2,1e-05
S2:k115_4909_1,1e-05
S2:k115_4909_2,1e-05
S2:k115_1881_1,1e-05
S2:k115_1881_2,1e-05
S2:k115_8106_1,1e-05
S2:k115_8106_2,1e-05
S2:k115_6134_1,1e-05
S2:k115_6134_2,1e-05
S2:k115_4924_1,1e-05
S2:k115_4924_2,1e-05
S2:k115_800_1,1e-05
S2:k115_800_2,1e-05
S2:k115_4939_1,1e-05
S2:k115_4939_2,1e-05
S2:k115_2639_1,1e-05
S2:k115_2639_2,1e-05
S2:k115_8140_1,1e-05
S2:k115_8140_2,1e-05
S2:k115_6465_1,1e-05
S2:k115_6465_2,1e-05
S2:k115_6815_1,1e-05
S2:k115_6815_2,1e-05
S2:k115_1134_1,1e-05
S2:k115_1134_2,1e-05
S2:k115_7403_1,1e-05
S2:k115_7403_2,1e-05
S2:k115_8561_1,1e-05
S2:k115_8561_2,1e-05
S2:k115_6823_1,1e-05
S2:k115_6823_2,1e-05
S2:k115_7407_1,1e-05
S2:k115_7407_2,1e-05
S2:k115_9805_1,1e-05
S2:k115_9805_2,1e-05
S2:k115_5259_1,1e-05
S2:k115_5259_2,1e-05
S2:k115_8567_1,1e-05
S2:k115_8567_2,1e-05
S2:k115_1551_1,1e-05
S2:k115_1551_2,1e-05
S2:k115_7743_1,1e-05
S2:k115_7743_2,1e-05
S2:k115_5264_1,1e-05
S2:k115_5264_2,1e-05
S2:k115_4442_1,1e-05
S2:k115_4442_2,1e-05
S2:k115_1565_1,1e-05
S2:k115_1565_2,1e-05
S2:k115_6174_1,1e-05
S2:k115_6174_2,1e-05
S2:k115_3668_1,1e-05
S2:k115_3668_2,1e-05
S2:k115_5716_1,1e-05
S2:k115_5716_2,1e-05
S2:k115_5272_1,1e-05
S2:k115_5272_2,1e-05
S2:k115_7429_1,1e-05
S2:k115_7429_2,1e-05
S2:k115_8582_1,1e-05
S2:k115_8582_2,1e-05
S2:k115_9807_1,1e-05
S2:k115_9807_2,1e-05
S2:k115_1999_1,1e-05
S2:k115_1999_2,1e-05
S2:k115_8149_1,1e-05
S2:k115_8149_2,1e-05
S2:k115_1589_1,1e-05
S2:k115_1589_2,1e-05
S2:k115_5726_1,1e-05
S2:k115_5726_2,1e-05
S2:k115_3219_1,1e-05
S2:k115_3219_2,1e-05
S2:k115_2024_1,1e-05
S2:k115_2024_2,1e-05
S2:k115_6190_1,1e-05
S2:k115_6190_2,1e-05
S2:k115_5340_1,1e-05
S2:k115_5340_2,1e-05
S2:k115_6194_1,1e-05
S2:k115_6194_2,1e-05
S2:k115_1609_1,1e-05
S2:k115_1609_2,1e-05
S2:k115_9844_1,1e-05
S2:k115_9844_2,1e-05
S2:k115_6496_1,1e-05
S2:k115_6496_2,1e-05
S2:k115_6872_1,1e-05
S2:k115_6872_2,1e-05
S2:k115_5774_1,1e-05
S2:k115_5774_2,1e-05
S2:k115_4512_1,1e-05
S2:k115_4512_2,1e-05
S2:k115_8964_1,1e-05
S2:k115_8964_2,1e-05
S2:k115_3687_1,1e-05
S2:k115_3687_2,1e-05
S2:k115_9407_1,1e-05
S2:k115_9407_2,1e-05
S2:k115_8181_1,1e-05
S2:k115_8181_2,1e-05
S2:k115_9412_1,1e-05
S2:k115_9412_2,1e-05
S2:k115_4120_1,1e-05
S2:k115_4120_2,1e-05
S2:k115_6531_1,1e-05
S2:k115_6531_2,1e-05
S2:k115_2697_1,1e-05
S2:k115_2697_2,1e-05
S2:k115_6929_1,1e-05
S2:k115_6929_2,1e-05
S2:k115_2698_1,1e-05
S2:k115_2698_2,1e-05
S2:k115_7814_1,1e-05
S2:k115_7814_2,1e-05
S2:k115_3296_1,1e-05
S2:k115_3296_2,1e-05
S2:k115_9439_1,1e-05
S2:k115_9439_2,1e-05
S2:k115_7822_1,1e-05
S2:k115_7822_2,1e-05
S2:k115_6570_1,1e-05
S2:k115_6570_2,1e-05
S2:k115_2744_1,1e-05
S2:k115_2744_2,1e-05
S2:k115_8249_1,1e-05
S2:k115_8249_2,1e-05
S2:k115_6606_1,1e-05
S2:k115_6606_2,1e-05
S2:k115_8253_1,1e-05
S2:k115_8253_2,1e-05
S2:k115_1637_1,1e-05
S2:k115_1637_2,1e-05
S2:k115_2799_1,1e-05
S2:k115_2799_2,1e-05
S2:k115_6988_1,1e-05
S2:k115_6988_2,1e-05
S2:k115_9486_1,1e-05
S2:k115_9486_2,1e-05
S2:k115_9495_1,1e-05
S2:k115_9495_2,1e-05
S2:k115_9889_1,1e-05
S2:k115_9889_2,1e-05
S2:k115_2859_1,1e-05
S2:k115_2859_2,1e-05
S3:k115_828_1,1e-05
S3:k115_828_2,1e-05
S3:k115_9501_1,1e-05
S3:k115_9501_2,1e-05
S3:k115_7445_1,1e-05
S3:k115_7445_2,1e-05
S3:k115_1250_1,1e-05
S3:k115_1250_2,1e-05
S3:k115_4957_1,1e-05
S3:k115_4957_2,1e-05
S3:k115_9509_1,1e-05
S3:k115_9509_2,1e-05
S3:k115_7447_1,1e-05
S3:k115_7447_2,1e-05
S3:k115_1663_1,1e-05
S3:k115_1663_2,1e-05
S3:k115_430_1,1e-05
S3:k115_430_2,1e-05
S3:k115_6620_1,1e-05
S3:k115_6620_2,1e-05
S3:k115_4148_1,1e-05
S3:k115_4148_2,1e-05
S3:k115_3318_1,1e-05
S3:k115_3318_2,1e-05
S3:k115_5431_1,1e-05
S3:k115_5431_2,1e-05
S3:k115_7868_1,1e-05
S3:k115_7868_2,1e-05
S3:k115_1695_1,1e-05
S3:k115_1695_2,1e-05
S3:k115_7043_1,1e-05
S3:k115_7043_2,1e-05
S3:k115_860_1,1e-05
S3:k115_860_2,1e-05
S3:k115_459_1,1e-05
S3:k115_459_2,1e-05
S3:k115_4987_1,1e-05
S3:k115_4987_2,1e-05
S3:k115_7493_1,1e-05
S3:k115_7493_2,1e-05
S3:k115_6636_1,1e-05
S3:k115_6636_2,1e-05
S3:k115_7046_1,1e-05
S3:k115_7046_2,1e-05
S3:k115_9154_1,1e-05
S3:k115_9154_2,1e-05
S3:k115_5461_1,1e-05
S3:k115_5461_2,1e-05
S3:k115_3361_1,1e-05
S3:k115_3361_2,1e-05
S3:k115_7903_1,1e-05
S3:k115_7903_2,1e-05
S3:k115_2127_1,1e-05
S3:k115_2127_2,1e-05
S3:k115_4607_1,1e-05
S3:k115_4607_2,1e-05
S3:k115_887_1,1e-05
S3:k115_887_2,1e-05
S3:k115_2979_1,1e-05
S3:k115_2979_2,1e-05
S3:k115_469_1,1e-05
S3:k115_469_2,1e-05
S3:k115_7912_1,1e-05
S3:k115_7912_2,1e-05
S3:k115_2988_1,1e-05
S3:k115_2988_2,1e-05
S3:k115_6672_1,1e-05
S3:k115_6672_2,1e-05
S3:k115_5828_1,1e-05
S3:k115_5828_2,1e-05
S3:k115_2152_1,1e-05
S3:k115_2152_2,1e-05
S3:k115_4187_1,1e-05
S3:k115_4187_2,1e-05
S3:k115_6251_1,1e-05
S3:k115_6251_2,1e-05
S3:k115_7560_1,1e-05
S3:k115_7560_2,1e-05
S3:k115_2160_1,1e-05
S3:k115_2160_2,1e-05
S3:k115_490_1,1e-05
S3:k115_490_2,1e-05
S3:k115_5023_1,1e-05
S3:k115_5023_2,1e-05
S3:k115_6683_1,1e-05
S3:k115_6683_2,1e-05
S3:k115_9590_1,1e-05
S3:k115_9590_2,1e-05
S3:k115_198_1,1e-05
S3:k115_198_2,1e-05
S3:k115_492_1,1e-05
S3:k115_492_2,1e-05
S3:k115_3438_1,1e-05
S3:k115_3438_2,1e-05
S3:k115_891_1,1e-05
S3:k115_891_2,1e-05
S3:k115_3035_1,1e-05
S3:k115_3035_2,1e-05
S3:k115_1334_1,1e-05
S3:k115_1334_2,1e-05
S3:k115_5035_1,1e-05
S3:k115_5035_2,1e-05
S3:k115_216_1,1e-05
S3:k115_216_2,1e-05
S3:k115_7070_1,1e-05
S3:k115_7070_2,1e-05
S3:k115_8755_1,1e-05
S3:k115_8755_2,1e-05
S3:k115_505_1,1e-05
S3:k115_505_2,1e-05
S3:k115_1735_1,1e-05
S3:k115_1735_2,1e-05
S3:k115_6271_1,1e-05
S3:k115_6271_2,1e-05
S3:k115_3039_1,1e-05
S3:k115_3039_2,1e-05
S3:k115_9261_1,1e-05
S3:k115_9261_2,1e-05
S3:k115_7927_1,1e-05
S3:k115_7927_2,1e-05
S3:k115_5882_1,1e-05
S3:k115_5882_2,1e-05
S3:k115_6285_1,1e-05
S3:k115_6285_2,1e-05
S3:k115_524_1,1e-05
S3:k115_524_2,1e-05
S3:k115_3786_1,1e-05
S3:k115_3786_2,1e-05
S3:k115_5885_1,1e-05
S3:k115_5885_2,1e-05
S3:k115_8441_1,1e-05
S3:k115_8441_2,1e-05
S3:k115_7096_1,1e-05
S3:k115_7096_2,1e-05
S3:k115_3058_1,1e-05
S3:k115_3058_2,1e-05
S3:k115_9279_1,1e-05
S3:k115_9279_2,1e-05
S3:k115_4257_1,1e-05
S3:k115_4257_2,1e-05
S3:k115_3801_1,1e-05
S3:k115_3801_2,1e-05
S3:k115_8802_1,1e-05
S3:k115_8802_2,1e-05
S3:k115_9284_1,1e-05
S3:k115_9284_2,1e-05
S3:k115_8463_1,1e-05
S3:k115_8463_2,1e-05
S3:k115_5908_1,1e-05
S3:k115_5908_2,1e-05
S3:k115_3069_1,1e-05
S3:k115_3069_2,1e-05
S3:k115_278_1,1e-05
S3:k115_278_2,1e-05
S3:k115_2232_1,1e-05
S3:k115_2232_2,1e-05
S3:k115_7134_1,1e-05
S3:k115_7134_2,1e-05
S3:k115_7942_1,1e-05
S3:k115_7942_2,1e-05
S3:k115_7661_1,1e-05
S3:k115_7661_2,1e-05
S3:k115_6715_1,1e-05
S3:k115_6715_2,1e-05
S3:k115_9680_1,1e-05
S3:k115_9680_2,1e-05
S3:k115_5940_1,1e-05
S3:k115_5940_2,1e-05
S3:k115_5129_1,1e-05
S3:k115_5129_2,1e-05
S3:k115_4294_1,1e-05
S3:k115_4294_2,1e-05
S3:k115_8494_1,1e-05
S3:k115_8494_2,1e-05
S3:k115_588_1,1e-05
S3:k115_588_2,1e-05
S3:k115_3080_1,1e-05
S3:k115_3080_2,1e-05
S3:k115_7672_1,1e-05
S3:k115_7672_2,1e-05
S3:k115_3846_1,1e-05
S3:k115_3846_2,1e-05
S3:k115_7953_1,1e-05
S3:k115_7953_2,1e-05
S3:k115_8501_1,1e-05
S3:k115_8501_2,1e-05
S3:k115_1392_1,1e-05
S3:k115_1392_2,1e-05
S3:k115_2250_1,1e-05
S3:k115_2250_2,1e-05
S3:k115_610_1,1e-05
S3:k115_610_2,1e-05
S3:k115_3856_1,1e-05
S3:k115_3856_2,1e-05
S3:k115_7201_1,1e-05
S3:k115_7201_2,1e-05
S3:k115_5563_1,1e-05
S3:k115_5563_2,1e-05
S3:k115_2268_1,1e-05
S3:k115_2268_2,1e-05
S3:k115_7966_1,1e-05
S3:k115_7966_2,1e-05
S3:k115_4335_1,1e-05
S3:k115_4335_2,1e-05
S3:k115_6744_1,1e-05
S3:k115_6744_2,1e-05
S3:k115_8505_1,1e-05
S3:k115_8505_2,1e-05
S3:k115_5992_1,1e-05
S3:k115_5992_2,1e-05
S3:k115_5172_1,1e-05
S3:k115_5172_2,1e-05
S3:k115_7219_1,1e-05
S3:k115_7219_2,1e-05
S3:k115_5587_1,1e-05
S3:k115_5587_2,1e-05
S3:k115_646_1,1e-05
S3:k115_646_2,1e-05
S3:k115_6359_1,1e-05
S3:k115_6359_2,1e-05
S3:k115_3120_1,1e-05
S3:k115_3120_2,1e-05
S3:k115_1779_1,1e-05
S3:k115_1779_2,1e-05
S3:k115_7220_1,1e-05
S3:k115_7220_2,1e-05
S3:k115_6004_1,1e-05
S3:k115_6004_2,1e-05
S3:k115_373_1,1e-05
S3:k115_373_2,1e-05
S3:k115_5591_1,1e-05
S3:k115_5591_2,1e-05
S3:k115_6360_1,1e-05
S3:k115_6360_2,1e-05
S3:k115_3121_1,1e-05
S3:k115_3121_2,1e-05
S3:k115_1790_1,1e-05
S3:k115_1790_2,1e-05
S3:k115_3897_1,1e-05
S3:k115_3897_2,1e-05
S3:k115_2568_1,1e-05
S3:k115_2568_2,1e-05
S3:k115_6362_1,1e-05
S3:k115_6362_2,1e-05
S3:k115_8014_1,1e-05
S3:k115_8014_2,1e-05
S3:k115_7245_1,1e-05
S3:k115_7245_2,1e-05
S3:k115_3122_1,1e-05
S3:k115_3122_2,1e-05
S3:k115_5606_1,1e-05
S3:k115_5606_2,1e-05
S3:k115_3522_1,1e-05
S3:k115_3522_2,1e-05
S3:k115_1044_1,1e-05
S3:k115_1044_2,1e-05
S3:k115_3924_1,1e-05
S3:k115_3924_2,1e-05
S3:k115_6053_1,1e-05
S3:k115_6053_2,1e-05
S3:k115_6754_1,1e-05
S3:k115_6754_2,1e-05
S3:k115_2360_1,1e-05
S3:k115_2360_2,1e-05
S3:k115_1418_1,1e-05
S3:k115_1418_2,1e-05
S3:k115_5649_1,1e-05
S3:k115_5649_2,1e-05
S3:k115_3571_1,1e-05
S3:k115_3571_2,1e-05
S3:k115_1812_1,1e-05
S3:k115_1812_2,1e-05
S3:k115_7287_1,1e-05
S3:k115_7287_2,1e-05
S3:k115_5651_1,1e-05
S3:k115_5651_2,1e-05
S3:k115_1076_1,1e-05
S3:k115_1076_2,1e-05
S3:k115_5203_1,1e-05
S3:k115_5203_2,1e-05
S3:k115_1819_1,1e-05
S3:k115_1819_2,1e-05
S3:k115_4402_1,1e-05
S3:k115_4402_2,1e-05
S3:k115_9743_1,1e-05
S3:k115_9743_2,1e-05
S3:k115_4893_1,1e-05
S3:k115_4893_2,1e-05
S3:k115_1091_1,1e-05
S3:k115_1091_2,1e-05
S3:k115_6076_1,1e-05
S3:k115_6076_2,1e-05
S3:k115_1467_1,1e-05
S3:k115_1467_2,1e-05
S3:k115_1845_1,1e-05
S3:k115_1845_2,1e-05
S3:k115_2591_1,1e-05
S3:k115_2591_2,1e-05
S3:k115_4907_1,1e-05
S3:k115_4907_2,1e-05
S3:k115_9758_1,1e-05
S3:k115_9758_2,1e-05
S3:k115_6776_1,1e-05
S3:k115_6776_2,1e-05
S3:k115_3171_1,1e-05
S3:k115_3171_2,1e-05
S3:k115_3637_1,1e-05
S3:k115_3637_2,1e-05
S3:k115_8074_1,1e-05
S3:k115_8074_2,1e-05
S3:k115_9768_1,1e-05
S3:k115_9768_2,1e-05
S3:k115_6777_1,1e-05
S3:k115_6777_2,1e-05
S3:k115_6440_1,1e-05
S3:k115_6440_2,1e-05
S3:k115_7727_1,1e-05
S3:k115_7727_2,1e-05
S3:k115_7380_1,1e-05
S3:k115_7380_2,1e-05
S3:k115_5690_1,1e-05
S3:k115_5690_2,1e-05
S3:k115_1881_1,1e-05
S3:k115_1881_2,1e-05
S3:k115_797_1,1e-05
S3:k115_797_2,1e-05
S3:k115_8106_1,1e-05
S3:k115_8106_2,1e-05
S3:k115_6134_1,1e-05
S3:k115_6134_2,1e-05
S3:k115_4924_1,1e-05
S3:k115_4924_2,1e-05
S3:k115_6443_1,1e-05
S3:k115_6443_2,1e-05
S3:k115_1541_1,1e-05
S3:k115_1541_2,1e-05
S3:k115_4939_1,1e-05
S3:k115_4939_2,1e-05
S3:k115_2639_1,1e-05
S3:k115_2639_2,1e-05
S3:k115_6465_1,1e-05
S3:k115_6465_2,1e-05
S3:k115_6815_1,1e-05
S3:k115_6815_2,1e-05
S3:k115_1134_1,1e-05
S3:k115_1134_2,1e-05
S3:k115_7403_1,1e-05
S3:k115_7403_2,1e-05
S3:k115_8561_1,1e-05
S3:k115_8561_2,1e-05
S3:k115_6823_1,1e-05
S3:k115_6823_2,1e-05
S3:k115_7407_1,1e-05
S3:k115_7407_2,1e-05
S3:k115_5259_1,1e-05
S3:k115_5259_2,1e-05
S3:k115_8567_1,1e-05
S3:k115_8567_2,1e-05
